YEAR,DOY,PRECTOTCORR,T2M,T2MDEW,RH2M,WS10M,PS
2018,338,0.0,6.91,-4.04,47.29,1.56,78.17
2018,339,0.0,5.47,-3.81,53.26,1.64,77.92
2018,340,0.0,3.49,-2.93,65.1,1.86,77.81
2018,341,0.0,3.47,-7.33,47.74,2.32,77.87
2018,342,0.0,5.21,-5.98,45.98,1.75,77.97
2018,343,0.0,4.79,-5.48,49.16,1.8,77.89
2018,344,0.31,3.75,-3.45,61.21,1.86,77.84
2018,345,4.23,1.53,-1.22,85.15,2.02,77.86
2018,346,2.76,0.86,-1.18,90.05,1.54,77.92
2018,347,3.0,0.58,-2.4,85.51,1.53,78.07
2018,348,0.14,0.28,-6.61,64.52,1.91,78.26
2018,349,0.0,0.43,-10.6,47.03,3.11,78.33
2018,350,0.0,2.52,-10.47,38.84,2.5,78.4
2018,351,0.0,3.69,-9.52,38.17,2.36,78.32
2018,352,0.0,3.95,-8.64,40.37,2.47,78.18
2018,353,0.0,6.03,-7.94,36.46,1.87,78.1
2018,354,0.0,4.19,-11.79,30.91,1.77,78.1
2018,355,0.0,3.29,-12.56,30.51,2.19,78.02
2018,356,0.0,3.69,-11.5,32.81,2.18,78.01
2018,357,0.0,3.62,-9.86,37.81,1.63,78.06
2018,358,0.0,2.29,-9.33,43.39,1.73,77.91
2018,359,0.0,1.1,-9.26,48.11,2.25,77.8
2018,360,0.46,-0.27,-9.36,53.07,2.09,77.6
2018,361,0.55,-1.59,-8.44,63.88,2.23,77.68
2018,362,0.01,-0.63,-13.56,39.31,3.08,77.8
2018,363,0.0,2.38,-11.39,36.69,2.35,78.02
2018,364,0.0,4.99,-7.32,41.12,1.82,78.28
2018,365,0.0,4.48,-7.5,43.12,2.12,78.28
2019,1,0.35,2.75,-7.99,48.63,2.21,78.19
2019,2,1.28,1.01,-3.76,73.32,2.15,78.15
2019,3,0.0,0.29,-9.09,52.49,2.16,78.16
2019,4,1.21,1.49,-8.35,51.09,2.1,78.09
2019,5,5.79,0.29,-2.72,83.01,1.68,78.06
2019,6,9.6,-1.41,-3.8,87.63,1.24,77.87
2019,7,0.02,-0.39,-6.87,65.16,1.76,78.02
2019,8,0.0,0.79,-7.06,58.93,1.42,77.93
2019,9,0.0,0.55,-6.88,60.67,2.09,77.87
2019,10,0.0,1.44,-9.01,48.28,1.88,77.85
2019,11,0.0,0.46,-4.16,74.92,1.89,78.0
2019,12,4.66,-0.43,-5.38,72.25,1.79,77.91
2019,13,9.39,-2.66,-8.27,74.19,1.73,78.03
2019,14,0.0,-2.8,-16.1,44.35,2.86,77.98
2019,15,0.0,1.9,-10.6,41.44,2.52,78.0
2019,16,0.0,3.69,-3.54,61.06,1.52,78.05
2019,17,0.0,1.12,-7.43,59.98,2.07,77.97
2019,18,0.0,0.75,-10.47,49.61,2.65,77.98
2019,19,0.0,4.55,-0.85,70.11,1.48,78.03
2019,20,1.04,4.94,0.27,74.36,1.64,78.05
2019,21,13.09,3.05,-0.19,82.28,1.68,77.8
2019,22,22.71,-0.96,-2.15,94.73,2.15,77.53
2019,23,3.37,-1.87,-3.71,93.16,1.3,77.82
2019,24,1.05,-2.11,-7.21,72.17,2.19,77.98
2019,25,6.32,-3.62,-7.68,77.01,1.33,77.83
2019,26,0.03,-4.69,-12.24,61.97,2.36,78.03
2019,27,0.1,-4.04,-10.07,67.55,2.06,78.03
2019,28,0.0,-4.26,-12.5,60.86,2.45,78.03
2019,29,0.0,-2.36,-13.12,50.68,2.73,78.06
2019,30,4.72,1.77,-5.16,62.22,1.23,78.02
2019,31,9.57,0.8,-1.32,88.67,1.79,77.93
2019,32,3.74,-1.15,-3.86,86.67,1.95,78.0
2019,33,0.0,-0.46,-7.36,65.28,2.22,78.03
2019,34,0.0,-0.32,-9.54,56.8,2.73,78.17
2019,35,0.0,3.08,-8.77,46.05,2.27,78.26
2019,36,0.01,3.74,-4.88,55.75,1.89,78.1
2019,37,0.56,2.7,-0.36,83.84,3.28,77.68
2019,38,48.72,1.13,0.06,95.37,3.53,77.28
2019,39,8.38,-3.28,-6.42,83.31,1.29,77.65
2019,40,0.03,-2.45,-11.02,57.0,2.62,77.91
2019,41,0.0,1.96,-8.66,46.89,1.48,78.08
2019,42,0.0,2.85,-3.38,65.78,2.02,78.26
2019,43,0.0,3.14,-2.47,70.05,2.16,78.36
2019,44,0.0,5.97,1.46,75.31,1.62,78.39
2019,45,20.94,5.0,2.2,84.92,2.72,77.98
2019,46,18.03,2.18,0.12,89.15,1.98,77.87
2019,47,0.05,-1.04,-6.85,73.33,2.3,77.93
2019,48,0.96,0.34,-8.67,58.79,2.0,77.65
2019,49,10.9,1.55,-1.44,84.46,2.01,77.36
2019,50,5.97,0.44,-2.1,87.87,2.33,77.69
2019,51,12.64,0.64,-4.21,77.28,2.81,78.06
2019,52,31.09,3.65,2.97,96.92,4.34,78.09
2019,53,3.49,3.23,0.2,85.9,1.91,78.03
2019,54,0.01,1.09,-6.25,67.04,2.51,77.83
2019,55,0.0,2.08,-3.79,68.82,2.24,77.53
2019,56,0.0,0.31,-4.79,72.7,1.94,77.44
2019,57,3.82,-0.31,-4.65,77.98,2.28,77.45
2019,58,4.17,-1.7,-3.41,92.81,1.64,77.25
2019,59,0.16,-1.01,-4.79,82.36,1.61,77.57
2019,60,0.0,2.04,-5.65,59.96,1.62,77.79
2019,61,17.71,1.6,-1.08,85.77,2.19,77.87
2019,62,8.11,2.02,0.19,91.08,1.78,77.7
2019,63,6.42,1.69,-1.21,86.99,2.36,77.42
2019,64,0.31,1.71,-2.16,81.34,1.6,77.46
2019,65,0.0,0.94,-4.78,73.6,2.25,77.57
2019,66,0.05,0.97,-4.67,73.2,2.35,77.68
2019,67,0.02,1.92,-5.41,64.87,2.09,77.89
2019,68,0.0,4.07,-1.27,72.19,1.83,77.85
2019,69,0.0,2.96,-4.16,67.25,2.53,77.85
2019,70,8.92,4.08,-1.6,72.46,3.48,77.93
2019,71,0.49,3.48,-1.51,77.41,2.03,78.05
2019,72,3.22,3.95,-1.35,73.59,2.3,78.02
2019,73,10.06,3.14,-0.52,79.49,2.36,78.11
2019,74,0.55,2.67,-2.8,72.55,2.18,78.16
2019,75,0.0,4.36,-4.4,61.35,2.49,78.14
2019,76,2.65,6.14,0.37,71.27,2.6,78.03
2019,77,0.03,6.21,-1.02,65.08,2.22,78.02
2019,78,0.19,6.71,0.02,65.92,1.75,77.77
2019,79,16.04,6.19,1.66,75.89,3.51,77.8
2019,80,0.99,5.02,0.26,75.03,1.97,78.02
2019,81,0.0,4.58,-2.82,64.09,2.27,78.08
2019,82,0.0,5.2,-3.73,58.8,2.13,78.05
2019,83,1.3,7.84,1.65,68.49,1.68,78.01
2019,84,4.6,7.26,1.56,71.66,2.12,77.97
2019,85,0.03,7.61,0.04,65.16,2.34,78.08
2019,86,0.0,8.67,-1.22,54.82,2.23,78.25
2019,87,0.0,12.03,2.12,54.91,1.8,78.2
2019,88,0.0,10.63,1.57,59.08,2.24,78.06
2019,89,0.0,11.0,2.37,58.17,1.72,78.04
2019,90,0.0,10.1,0.0,53.03,2.03,77.94
2019,91,0.0,8.99,-0.36,55.8,2.33,77.89
2019,92,0.0,9.12,-1.16,52.83,2.48,78.04
2019,93,0.0,10.58,1.43,56.97,2.48,77.99
2019,94,0.0,12.92,5.07,62.08,2.41,78.13
2019,95,0.0,12.7,5.36,64.0,2.08,78.08
2019,96,0.05,12.31,5.8,68.32,2.44,78.03
2019,97,0.02,13.17,4.89,60.63,2.38,77.87
2019,98,3.5,11.63,5.19,66.88,2.01,77.88
2019,99,0.04,13.21,4.62,58.48,2.33,77.87
2019,100,0.0,14.09,6.36,62.98,2.48,78.08
2019,101,0.0,13.89,3.26,52.32,2.38,78.05
2019,102,0.0,13.11,5.37,62.08,2.16,78.04
2019,103,0.0,13.07,4.66,59.74,2.32,78.1
2019,104,0.0,14.08,4.36,55.47,2.37,78.12
2019,105,0.0,15.28,4.72,52.69,2.39,78.0
2019,106,1.6,12.39,6.53,70.21,1.8,77.92
2019,107,9.9,8.1,6.52,92.77,2.8,77.89
2019,108,3.15,9.11,3.18,69.05,2.1,77.96
2019,109,0.0,11.32,4.96,68.04,2.2,77.84
2019,110,0.0,12.8,5.83,65.76,2.32,77.73
2019,111,0.0,13.61,6.54,64.79,2.34,77.72
2019,112,0.0,14.71,6.34,60.18,2.77,77.8
2019,113,0.0,16.33,5.16,51.18,2.89,77.98
2019,114,3.18,15.75,6.38,57.31,2.61,78.18
2019,115,2.18,15.59,6.12,57.82,2.53,78.18
2019,116,1.51,15.67,5.92,56.57,2.71,78.1
2019,117,0.0,15.66,1.62,44.08,2.8,78.01
2019,118,0.0,15.71,0.12,38.37,2.72,77.91
2019,119,0.0,16.09,-0.57,36.21,2.55,77.85
2019,120,1.81,15.66,3.26,46.42,3.04,77.72
2019,121,2.68,15.09,5.8,57.23,3.05,77.64
2019,122,2.14,14.24,4.78,57.3,3.14,77.78
2019,123,0.28,13.19,3.89,57.16,2.68,77.87
2019,124,0.0,13.81,0.22,43.8,2.49,77.93
2019,125,0.11,14.02,0.32,42.84,2.98,77.96
2019,126,0.02,15.19,-0.53,37.92,2.79,77.83
2019,127,0.0,15.93,1.8,41.51,2.71,77.76
2019,128,0.0,16.38,0.78,39.43,2.92,77.82
2019,129,0.0,17.0,3.85,46.2,3.03,77.7
2019,130,0.95,16.41,6.5,55.09,2.53,77.76
2019,131,0.81,15.19,6.81,60.44,2.29,77.91
2019,132,1.7,15.3,5.61,55.66,2.34,77.82
2019,133,2.07,15.49,6.94,60.89,2.74,77.74
2019,134,4.65,14.58,6.97,63.7,2.51,77.74
2019,135,2.05,14.93,5.76,58.64,1.98,77.92
2019,136,2.55,14.33,7.53,67.59,2.69,77.9
2019,137,10.65,13.74,7.98,72.0,2.42,77.84
2019,138,2.39,13.65,6.4,64.4,2.38,77.77
2019,139,0.0,16.48,6.43,54.82,2.57,77.88
2019,140,0.0,17.25,5.85,49.98,2.55,78.03
2019,141,0.0,17.34,4.34,45.32,2.11,77.99
2019,142,0.0,18.72,4.84,42.88,2.31,77.88
2019,143,4.67,16.67,8.38,61.46,3.21,77.81
2019,144,3.73,14.72,7.88,67.36,3.02,77.85
2019,145,0.05,15.13,7.64,64.52,2.32,77.69
2019,146,1.12,17.21,6.95,54.6,2.76,77.69
2019,147,0.06,16.73,4.43,48.09,2.54,77.77
2019,148,0.0,17.61,2.83,41.32,3.01,77.73
2019,149,0.0,18.67,3.13,40.62,3.14,77.71
2019,150,0.0,20.13,3.43,37.69,2.93,77.68
2019,151,0.0,21.01,3.65,34.95,2.71,77.73
2019,152,0.09,21.26,5.28,38.69,2.63,77.78
2019,153,2.02,20.69,5.73,40.28,3.04,77.79
2019,154,1.82,20.51,5.54,41.35,3.01,77.78
2019,155,0.05,19.32,4.46,41.07,2.72,77.82
2019,156,0.0,20.02,0.17,31.13,2.85,77.79
2019,157,0.57,19.39,5.33,41.38,2.86,77.83
2019,158,0.01,19.0,4.39,40.79,2.78,77.91
2019,159,0.07,19.81,4.28,38.49,2.91,77.81
2019,160,0.01,20.36,3.8,35.98,3.54,77.64
2019,161,0.0,21.69,1.17,28.44,3.21,77.5
2019,162,2.14,22.44,4.0,31.42,2.75,77.52
2019,163,10.33,18.69,8.47,54.37,3.27,77.68
2019,164,0.69,19.73,7.6,48.66,2.66,77.7
2019,165,0.0,19.72,2.48,37.58,2.79,77.56
2019,166,0.0,20.24,2.71,34.4,3.0,77.54
2019,167,0.12,19.48,8.1,50.27,3.02,77.54
2019,168,7.26,18.26,9.17,59.19,3.49,77.44
2019,169,1.91,15.84,8.31,64.03,2.49,77.5
2019,170,2.95,16.93,8.89,63.14,2.41,77.51
2019,171,1.41,17.46,10.1,64.68,3.03,77.6
2019,172,0.19,18.48,9.97,61.91,2.68,77.71
2019,173,0.01,19.72,7.78,49.78,2.74,77.71
2019,174,0.01,19.73,8.02,50.28,2.91,77.73
2019,175,5.05,19.68,11.33,61.79,2.42,77.81
2019,176,6.24,17.52,13.24,79.41,2.59,77.75
2019,177,0.05,20.02,9.29,55.21,2.84,77.61
2019,178,2.19,20.17,10.03,55.22,3.01,77.41
2019,179,0.05,20.62,8.61,50.08,3.08,77.35
2019,180,0.24,21.36,8.93,48.56,2.84,77.35
2019,181,2.24,21.62,11.33,55.29,2.44,77.42
2019,182,0.04,21.48,10.24,52.27,2.7,77.48
2019,183,0.0,21.65,9.46,48.94,2.71,77.58
2019,184,1.67,22.57,11.31,51.77,2.87,77.59
2019,185,7.99,21.78,14.29,65.52,2.46,77.47
2019,186,1.14,21.01,13.8,67.32,2.4,77.29
2019,187,2.7,20.2,14.57,72.71,3.24,77.16
2019,188,6.75,20.33,15.43,76.72,3.02,77.22
2019,189,10.4,19.93,15.96,80.75,2.69,77.27
2019,190,9.71,19.35,14.63,77.05,2.54,77.23
2019,191,7.73,19.43,15.29,79.7,2.97,77.16
2019,192,2.01,19.89,15.1,76.77,3.38,77.19
2019,193,4.43,19.61,15.49,79.62,3.59,77.33
2019,194,7.88,18.8,15.42,83.53,3.27,77.38
2019,195,11.67,17.48,15.51,90.14,4.46,77.2
2019,196,12.29,16.44,14.42,89.95,3.09,77.18
2019,197,11.31,15.06,11.43,81.68,2.71,77.41
2019,198,0.71,17.77,13.56,79.21,2.47,77.48
2019,199,3.53,17.7,14.7,85.34,2.28,77.5
2019,200,3.82,18.04,14.47,83.17,2.49,77.6
2019,201,3.76,18.77,14.74,80.75,2.67,77.71
2019,202,3.19,19.31,14.64,77.84,2.76,77.69
2019,203,1.66,19.85,15.44,79.28,2.71,77.6
2019,204,0.21,19.99,16.86,84.72,2.61,77.51
2019,205,7.13,20.78,16.89,81.16,2.59,77.39
2019,206,13.95,19.11,15.76,84.2,2.3,77.4
2019,207,27.35,17.89,16.33,92.51,2.02,77.32
2019,208,11.16,18.12,15.99,89.75,1.96,77.36
2019,209,4.14,19.35,15.86,82.79,2.3,77.59
2019,210,5.71,18.64,16.04,87.11,0.94,77.7
2019,211,3.39,19.42,17.31,89.69,3.41,77.57
2019,212,6.54,18.28,16.79,92.17,2.68,77.45
2019,213,25.9,18.52,17.03,92.01,3.11,77.39
2019,214,9.59,18.05,15.97,89.86,2.19,77.39
2019,215,3.76,18.0,15.89,89.93,2.31,77.41
2019,216,8.36,19.13,15.54,82.51,2.79,77.36
2019,217,2.37,19.41,16.59,86.47,2.65,77.24
2019,218,9.12,19.1,16.3,86.29,2.63,77.2
2019,219,19.02,17.46,14.79,87.25,2.11,77.3
2019,220,5.04,18.54,15.84,86.19,1.98,77.31
2019,221,7.17,18.59,16.52,89.74,2.06,77.47
2019,222,3.23,19.08,15.77,83.53,1.95,77.5
2019,223,5.13,19.01,16.25,86.64,2.32,77.53
2019,224,5.53,18.94,17.57,92.81,3.11,77.44
2019,225,9.87,17.71,15.76,90.61,1.49,77.53
2019,226,6.69,18.11,15.34,86.36,1.84,77.66
2019,227,3.14,18.7,16.63,90.13,3.11,77.62
2019,228,23.61,18.23,16.9,92.97,3.63,77.5
2019,229,39.11,17.41,15.2,89.66,1.61,77.5
2019,230,61.47,14.58,13.3,95.58,3.37,77.57
2019,231,12.78,16.93,12.94,82.01,1.84,77.86
2019,232,0.79,16.57,10.83,75.32,2.13,77.8
2019,233,2.37,17.03,10.54,71.18,2.11,77.7
2019,234,0.37,17.39,11.46,72.38,2.07,77.7
2019,235,1.59,18.29,14.02,79.38,1.96,77.74
2019,236,7.92,18.48,15.7,86.42,2.01,77.72
2019,237,4.18,17.9,15.94,90.46,2.45,77.7
2019,238,3.05,17.89,15.86,89.75,2.18,77.82
2019,239,0.01,17.97,14.79,83.9,1.8,77.81
2019,240,0.01,19.28,14.5,76.5,1.99,77.88
2019,241,7.07,19.44,15.78,82.47,2.06,77.91
2019,242,1.88,18.79,16.5,89.47,2.15,77.64
2019,243,0.88,18.92,16.58,88.8,1.99,77.53
2019,244,2.64,18.6,16.29,88.83,2.47,77.64
2019,245,0.66,18.76,15.79,86.74,1.88,77.66
2019,246,0.71,18.78,15.69,85.29,1.96,77.59
2019,247,12.07,18.72,16.3,88.48,2.03,77.55
2019,248,6.42,18.43,16.54,90.8,2.25,77.58
2019,249,0.04,18.87,16.48,88.68,2.03,77.51
2019,250,3.3,18.53,14.48,82.99,1.95,77.56
2019,251,0.28,17.46,12.33,77.6,2.12,77.67
2019,252,0.0,18.2,12.91,75.95,2.17,77.56
2019,253,0.0,18.75,11.17,67.57,2.08,77.54
2019,254,0.02,18.48,11.83,71.83,2.17,77.69
2019,255,1.28,18.19,12.33,74.16,2.15,77.81
2019,256,0.62,18.26,13.9,79.65,1.94,77.9
2019,257,3.55,17.81,12.89,77.05,1.93,77.88
2019,258,7.03,17.1,12.2,77.58,2.11,77.87
2019,259,0.07,16.54,11.6,77.03,2.13,77.75
2019,260,0.0,15.84,9.18,69.68,2.18,77.83
2019,261,1.47,16.04,9.26,69.85,2.16,78.06
2019,262,4.19,16.04,10.37,76.12,1.82,78.19
2019,263,3.28,15.9,11.8,80.57,1.69,78.09
2019,264,0.32,16.01,11.15,76.31,1.79,78.01
2019,265,5.01,15.59,11.73,81.07,2.02,78.11
2019,266,0.32,16.41,12.32,82.48,2.11,78.18
2019,267,0.01,16.6,12.45,81.79,1.88,78.23
2019,268,0.02,16.02,13.8,89.47,1.81,78.34
2019,269,9.72,16.05,14.31,91.37,2.4,78.35
2019,270,5.73,15.96,14.35,92.21,2.7,78.17
2019,271,8.77,14.02,12.28,91.87,2.14,78.07
2019,272,9.4,13.83,10.58,84.26,1.56,78.14
2019,273,9.59,13.89,10.8,84.42,1.78,77.99
2019,274,4.3,13.49,8.93,77.72,1.79,77.94
2019,275,0.08,13.34,7.28,71.63,1.85,78.03
2019,276,3.98,12.82,7.07,72.91,1.65,78.04
2019,277,0.37,11.19,4.43,65.88,1.46,78.1
2019,278,0.0,12.15,4.57,62.72,2.03,78.07
2019,279,0.62,12.61,5.25,66.18,1.88,78.12
2019,280,1.64,12.16,6.5,71.94,1.9,78.23
2019,281,0.04,13.12,5.49,63.47,2.06,78.15
2019,282,2.21,11.88,6.28,71.65,1.81,78.16
2019,283,0.01,12.1,5.26,67.15,2.1,78.1
2019,284,0.0,12.48,5.19,65.49,2.03,78.05
2019,285,0.0,12.18,4.44,64.04,2.23,78.12
2019,286,0.0,12.55,5.6,67.6,2.06,78.18
2019,287,0.38,12.97,7.04,72.14,1.98,78.25
2019,288,0.42,12.0,6.08,71.47,2.06,78.34
2019,289,0.0,12.6,4.7,61.7,1.9,78.34
2019,290,3.42,12.11,3.39,58.3,1.91,78.31
2019,291,0.66,10.78,1.32,55.37,2.07,78.36
2019,292,0.52,10.65,1.86,57.9,2.04,78.41
2019,293,0.0,10.29,0.14,53.4,2.14,78.32
2019,294,0.0,10.32,-1.28,47.75,2.1,78.15
2019,295,0.0,10.96,-1.07,46.8,2.32,77.97
2019,296,0.0,10.2,-0.19,52.59,2.34,77.93
2019,297,0.0,9.81,0.39,55.36,2.29,78.01
2019,298,0.0,9.97,0.21,54.23,2.17,78.09
2019,299,0.0,9.76,0.59,56.73,2.4,78.17
2019,300,0.0,11.26,-0.57,47.79,2.42,78.15
2019,301,0.0,12.05,-0.22,46.08,2.12,78.22
2019,302,0.0,12.12,1.54,52.06,2.09,78.28
2019,303,0.0,11.63,3.17,59.74,2.09,78.16
2019,304,0.0,10.94,2.4,59.52,2.29,78.15
2019,305,0.0,10.75,-0.05,50.51,2.01,78.15
2019,306,0.0,10.8,0.65,52.95,1.94,78.21
2019,307,4.22,8.38,2.85,71.2,1.76,78.19
2019,308,0.11,8.94,2.35,66.85,1.81,78.17
2019,309,0.0,9.15,-1.94,48.77,2.17,77.95
2019,310,1.2,8.71,-1.85,49.56,1.9,77.81
2019,311,21.97,6.58,0.65,68.24,2.28,77.89
2019,312,5.44,5.04,2.22,85.96,1.65,78.15
2019,313,0.05,5.6,-2.75,61.34,2.67,78.18
2019,314,0.0,6.39,-3.93,52.16,2.63,78.1
2019,315,0.0,7.28,-3.58,49.78,2.32,78.02
2019,316,0.0,9.29,-1.57,50.41,2.24,78.13
2019,317,0.0,9.48,-2.6,44.96,1.78,78.31
2019,318,1.53,8.27,0.85,61.68,2.73,78.41
2019,319,0.79,7.71,1.45,67.52,2.09,78.29
2019,320,1.48,8.59,2.12,67.06,2.06,78.27
2019,321,0.05,8.91,-0.29,56.11,2.04,78.25
2019,322,0.0,7.96,-4.93,43.23,2.26,78.07
2019,323,0.0,8.6,-4.3,43.0,1.88,78.05
2019,324,0.0,9.08,-3.98,42.0,1.52,78.06
2019,325,0.0,8.01,-2.02,51.83,1.42,78.28
2019,326,6.63,7.37,2.87,75.84,1.69,78.32
2019,327,3.92,6.49,2.78,81.36,1.52,78.22
2019,328,0.0,5.98,-2.44,59.01,2.27,78.14
2019,329,0.01,4.54,-5.07,53.8,2.75,78.16
2019,330,1.79,5.24,-2.16,63.65,2.31,78.17
2019,331,6.76,4.14,-0.4,77.15,1.62,78.02
2019,332,9.78,3.5,-0.26,81.7,1.84,78.1
2019,333,3.64,1.93,-1.82,82.69,2.05,78.1
2019,334,0.0,0.88,-9.37,53.47,2.65,78.09
2019,335,0.0,1.71,-8.31,52.28,2.56,78.04
2019,336,0.0,1.3,-8.62,53.37,2.58,78.08
2019,337,0.0,2.25,-10.73,41.91,2.67,78.11
2019,338,0.0,4.43,-9.64,37.48,2.36,78.3
2019,339,0.0,5.24,-9.11,36.1,2.27,78.48
2019,340,0.0,4.79,-9.2,37.24,2.37,78.46
2019,341,0.0,5.24,-8.29,38.59,2.25,78.38
2019,342,0.0,4.95,-9.73,35.25,2.33,78.28
2019,343,0.0,5.96,-8.1,37.33,1.68,78.2
2019,344,0.0,6.62,-4.01,47.5,1.47,77.97
2019,345,0.31,5.21,-3.48,54.72,1.56,77.8
2019,346,21.36,1.39,-1.01,87.4,1.23,77.65
2019,347,29.57,-0.07,-1.33,95.49,1.46,77.5
2019,348,0.82,-1.93,-6.56,76.62,1.68,78.03
2019,349,0.15,-2.14,-7.94,68.46,2.17,78.06
2019,350,0.0,-3.15,-10.87,63.46,2.83,78.08
2019,351,0.0,-2.02,-14.3,45.83,2.68,78.17
2019,352,0.0,2.81,-9.2,43.16,2.02,78.12
2019,353,0.0,4.09,-2.77,62.36,1.72,78.03
2019,354,2.41,2.14,-3.1,71.69,1.75,77.85
2019,355,0.31,0.78,-4.91,69.54,1.74,77.86
2019,356,0.0,-0.59,-9.98,54.72,2.3,78.0
2019,357,0.0,0.36,-12.51,40.82,2.24,77.9
2019,358,0.0,-1.37,-12.73,46.0,2.33,78.02
2019,359,0.0,-3.38,-14.89,48.37,2.67,77.88
2019,360,0.0,-4.8,-15.05,53.76,3.04,77.75
2019,361,0.0,-1.17,-12.96,44.08,3.14,77.89
2019,362,0.0,1.18,-12.75,38.74,2.34,77.94
2019,363,0.0,1.78,-13.29,35.55,1.92,78.02
2019,364,0.0,0.56,-12.13,41.42,2.23,77.95
2019,365,0.0,-1.61,-11.04,51.72,2.54,77.99
2020,1,0.0,-1.06,-9.57,55.18,2.1,78.21
2020,2,0.0,-0.04,-8.43,55.71,2.11,78.26
2020,3,1.67,-0.62,-7.14,67.43,2.31,78.01
2020,4,3.16,-2.32,-7.34,74.07,1.82,77.83
2020,5,0.02,-1.57,-9.42,60.29,1.85,77.87
2020,6,6.55,0.81,-2.95,78.35,1.26,77.95
2020,7,19.81,-0.49,-2.16,92.24,1.56,77.75
2020,8,15.82,-3.28,-5.71,89.22,1.56,77.54
2020,9,0.04,-6.52,-15.35,55.99,2.49,77.79
2020,10,0.0,-2.94,-15.26,44.52,2.8,78.01
2020,11,0.45,1.9,-10.15,44.15,2.27,78.09
2020,12,2.28,4.49,0.2,76.18,2.05,78.03
2020,13,28.88,2.24,-0.85,83.56,2.85,77.52
2020,14,0.05,-2.32,-8.47,69.8,1.87,77.68
2020,15,0.02,0.18,-3.23,81.75,1.83,77.81
2020,16,0.85,-0.04,-5.99,70.28,1.83,77.69
2020,17,2.22,-0.9,-7.3,66.7,1.82,77.68
2020,18,0.94,-1.31,-6.7,70.75,1.7,77.85
2020,19,0.0,-3.43,-12.46,57.74,2.65,77.88
2020,20,1.02,-0.25,-8.41,56.23,1.8,77.82
2020,21,4.37,-1.07,-4.5,81.13,1.82,77.9
2020,22,0.06,-0.9,-5.81,73.93,2.04,78.11
2020,23,0.0,-3.48,-13.75,56.27,2.84,77.95
2020,24,0.0,0.96,-12.05,42.25,2.52,77.89
2020,25,0.01,2.65,-6.32,54.1,1.93,77.88
2020,26,0.03,1.3,-4.62,69.46,1.63,77.75
2020,27,1.73,-1.33,-10.88,53.86,2.45,77.55
2020,28,18.37,0.61,-3.89,75.08,1.69,77.41
2020,29,6.81,-1.38,-4.99,82.48,1.68,77.77
2020,30,0.0,-3.91,-11.41,65.08,2.34,77.8
2020,31,0.08,-2.48,-11.48,59.05,2.22,77.56
2020,32,0.29,-2.09,-8.36,68.15,1.84,77.81
2020,33,0.0,-2.59,-12.87,55.24,2.65,78.06
2020,34,0.0,-1.44,-12.83,49.13,2.58,77.97
2020,35,0.0,-2.13,-10.4,60.38,2.54,77.8
2020,36,0.0,-0.43,-8.22,61.41,1.95,77.78
2020,37,0.0,-1.28,-9.11,61.45,1.98,77.67
2020,38,0.01,-1.71,-8.73,66.14,2.13,77.9
2020,39,0.0,-2.03,-11.85,56.61,2.99,78.15
2020,40,0.0,0.73,-10.58,49.14,2.59,78.28
2020,41,0.0,1.56,-12.19,42.37,2.03,78.11
2020,42,0.0,3.6,-9.47,42.2,2.12,78.22
2020,43,0.0,6.66,-1.3,58.38,1.85,78.37
2020,44,0.0,7.66,2.31,71.99,1.58,78.24
2020,45,0.0,4.4,-4.66,59.26,2.14,77.86
2020,46,0.0,5.61,-9.93,36.14,2.19,77.89
2020,47,0.0,5.33,-8.51,38.31,2.07,78.15
2020,48,0.0,3.77,-9.16,42.37,2.51,78.22
2020,49,0.0,5.4,-8.38,39.53,2.2,78.0
2020,50,0.0,5.6,-4.81,49.98,1.99,77.94
2020,51,2.58,5.14,-3.27,59.89,2.31,78.03
2020,52,2.98,3.44,-0.56,79.24,2.23,78.14
2020,53,0.0,4.01,-2.44,67.38,2.11,78.39
2020,54,1.0,4.19,-3.25,63.01,2.14,78.24
2020,55,0.32,4.08,-3.41,62.8,2.02,77.96
2020,56,0.01,4.06,-2.79,65.58,2.02,77.87
2020,57,0.0,4.06,-4.25,61.0,2.57,77.94
2020,58,0.0,6.37,-3.72,52.51,1.75,78.04
2020,59,1.33,6.21,-1.64,60.34,2.37,77.98
2020,60,7.03,5.58,0.88,74.96,2.14,77.96
2020,61,0.24,4.97,-1.83,66.12,1.87,77.95
2020,62,0.0,4.41,-3.38,61.6,2.23,77.91
2020,63,0.0,4.54,-3.62,61.13,2.29,77.78
2020,64,4.61,4.75,-3.1,61.1,2.19,77.73
2020,65,5.66,3.25,-2.49,71.29,2.54,77.67
2020,66,8.81,3.42,-1.91,71.9,2.15,77.48
2020,67,16.27,1.56,-1.64,83.15,2.06,77.69
2020,68,0.77,2.82,-3.11,69.88,1.8,78.02
2020,69,0.0,4.49,-6.09,51.25,2.29,77.83
2020,70,0.14,4.6,-4.48,56.82,2.26,77.71
2020,71,12.59,5.38,-0.11,72.32,2.74,77.58
2020,72,20.03,4.93,2.17,85.93,4.35,77.68
2020,73,20.17,3.05,0.88,87.85,2.52,77.83
2020,74,6.48,2.32,-3.17,68.81,1.75,77.89
2020,75,0.48,2.96,-3.66,66.47,2.37,78.03
2020,76,0.0,4.05,-4.08,63.47,2.36,78.07
2020,77,0.0,6.26,-0.82,66.95,1.95,78.16
2020,78,0.63,6.95,0.31,66.69,1.68,78.08
